Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
71da45535170c97e07f88b8b2f7cacd23396039cec9ac3c14ef955c6fcc25fa2f085086f5530208277082cd6d181135a05cebe26bf79b300afcefef7f7a8172e,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__muscle_or_body_aches,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches",text,,,,,"[""today"",""6_days_ago"",""yesterday"",""2_days_ago"",""3_days_ago"",""4_days_ago"",""5_days_ago""]",,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"body,muscle,symptom,day",group49
f761300da6116e0cea5d7920f2d58f7c31ac96f6ebfb613c1fa771222c2b8da1980eeadfaad96ff2db047d748c8221f2ca9251bf465291d212803ed22b2028df,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | 2 days ago",text,,,,,"[""""2_days_ago""""]",,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"body,muscle,symptom,day",group49
fc0d992bf19cf2b1670595ace61cc065ec6854f3c99d5e05e32fd3eddb26b6fcd54778602acb350a83b87fc157207daafc21465e27fb285c8f8c241b95461cc3,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | 4 days ago",text,,,,,"[""""4_days_ago""""]",,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"body,muscle,symptom,day",group49
e976ddfe13e1834731d2c0017269db9f5a14fa5f3d2fa8905d565661d586b35984eb3dd973da90618027b7f33a1dbc72ddd930c475b400b6dc71fab074f0d48f,covid_myalgia_2,|https://www.cdc.gov/screening/index.html|CDC COVID-19 Screening,,,,Muscle or body aches,,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,symptoms,Current Symptoms,radio,,,,,,,covid_symptomlist,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,body,group49
77830a646f1345d3efc5a55c28cec3d8f4d7745cfec3004340caac4d86866681fc3ad79c50e56d5671521804144bd512bd235e4e84f007d2dd2b2974efd8dd7f,32604-symptoms_ill_17,(If applicable) The participant indicates this was a first symptom related to: Muscle aches (not due to exercise),categorical,,,Did you experience this symptom first? Muscle aches (not due to exercise),FALSE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"participant,exercise,muscle,symptom",group49
37729e4550bd36b405bb3e30c521fbeda3a357c8de23080db719e7785a2efda26d2a174af976bffa72d0f682ecf9a908240ac10bc648e9e620a436cc972c109e,acute_con_pe,,,,,Conjunctivitis,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_con] ='1' OR  [acute_con] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,conjunctivitis,group50
143125624763e7c570707714c64bdd83c5e4706cf8398904bd0fb6a944ad0b9b8ebd474e752bfc376da086bcc9848a979334ece04d0b8917bc1c45b833318f04,30153-symptoms-4,"In the last 14 days, the participant experienced the following symptoms, selected; Pinkeye or Conjunctivitis",categorical,,,"In the last 14 days, did you experience any of the following symptoms? Pinkeye or Conjunctivitis",TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Symptoms,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"pinkeye,day,symptom,conjunctivitis,participant",group50
1b3152fe6b07dc6a831ae60ddb69c6e26c194a12a185d4f9d4afa74a021335f7d72f3d32ae7affdefe8e02b71b1d4707d678ac98652b22f4ef89c27c942f5981,32606-symptoms_ill_19,(If applicable) The participant indicates this was a first symptom related to: Pinkeye or Conjunctivitis,categorical,,,Did you experience this symptom first? Pinkeye or Conjunctivitis,FALSE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"participant,symptom,conjunctivitis,pinkeye",group50
7fdebbc12e80cf164a1c53208149b7d8dce0cf248e62eb3dfce5f44a6bc2175a06dde55d4d320ba9fe33b2e3365c2b40cf564725166b74e7e33cdfc623ade2b7,acute_con,,,,,Conjunctivitis,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,conjunctivitis,group50
bd5017d55f68c9d9c1990db833900ee46a5bb82d6ba3e79a438b10747a45ed39aeed5c97d0f8a878306b55112062b9f10659d7e6be02bdd5aa5669914cfdd7a1,conjunctivitis,,,,,Conjunctivitis,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,conjunctivitis,group50
e069bb1468be0eaa4961524c426f69756fbbfa8d342441f1e2a389a9c7f48be7c032c274e93d13a3332e53173353d16eced13436bbb898836b5cf688ee631011,30141-covid_tst_symptoms-19,"Symptoms experienced prior to getting tested, selected; Pinkeye or Conjunctivitis",categorical,,,Which of the following symptoms did you experience prior to getting tested? Pinkeye or Conjunctivitis,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"symptom,conjunctivitis,pinkeye",group50
623adfdb4d4dc4861107e0b255086f825f17719916f4fd21b4d8ebe491fa9d4955ec14d5cbe32f20f4f5a44ece9b331a05313ed60ec88e33e78bb186739dc2ed,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | Today",text,,,,,"[""""today""""]",,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
ef40f273aef5f28f44c277449e921ad2e94a4e336eb3dbd3720ca694936f85f2a0d87ceb4c581a7545a71e4481d26df5b2ec3889d4358c9cf41517418e6dd48f,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 3 days ago",text,,,,,"[""""3_days_ago""""]",,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
6b3e1365337d14df7164fe653f9ee4875d7964ad563a7ca056f0aa0d2d2a4a3f21d105e9af6885ea35f04f6cee9d45260730d4f9417a7f748f89d80ababcb92e,acute_nasal_pe,,,,,Nasal congestion or runny nose,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_nasal] ='1' OR  [acute_nasal] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"nasal congestion,runny nose",group51
d4ac40507caf7110a0d9e9ff051e1d1fbd614bec4278afc979dd2ef61f0a374f6182baf7a11adcb4a8972b634b57aeabbbe0318b00ef76d86e950a74b0a969a0,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 2 days ago",text,,,,,"[""""2_days_ago""""]",,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
78cadf16e1bb5b963980eb508a062b585e15664e93adf572959272ea3f53331749b7b849e0873e21824ee62d415294f50cf5eb90cd6b84e49a1fdbfcab03cb05,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, did you have any of the following symptoms? Symptoms could have been mild, moderate, or severe when you experienced them. Please select all that apply. | Nasal congestion (having a stuffy nose) or a runny nose",text,,,,,"[""""nasal_congestion_having_a_stuffy_nose_or_a_runny_nose""""]",,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"stuffy nose,day,nasal congestion,symptom,runny nose",group51
8e2992ece0a92bffe17fb1d2e4a9764952bd93e09bfce2ee97d201fb449ba4b9cd3f3b046f60e537bb6d3c84479f314b8ad11c2807180d34384890ec7f558c5e,acute_throat,,,,,Sore throat,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,sore throat,group51
58bf6cf7d1a1552dea86cda4ff46a49c1052a58a64a1ed8164a0d2325f5c6ba597f18fb11b5f894613de58886f3633b76051a714a65b6d1a80f362332cb5f294,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose",text,,,,,"[""today"",""4_days_ago"",""2_days_ago"",""5_days_ago"",""6_days_ago"",""yesterday"",""3_days_ago""]",,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,day,nasal congestion,symptom,runny nose",group51
92d7979528b3dfa016acc543f710df61f67b9416989dba1468b8e1c12a1b399acd0d03c68287adb8ef1f00fbd7510b15792f3949f71fb306df977def242cc96e,30150-flu_tst_symptoms-21,"Symptoms experienced prior to getting tested, selected; Runny nose",categorical,,,Which of the following symptoms did you experience prior to getting tested? Runny nose,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"symptom,runny nose",group51
d691d80541e518b351a01ad2e78276946854241ef9c8435fc4b01ca28d9ed6f59d38de4cd17b1e2ae268049cc68c8b0dcb94511e8e6f8e1d9f2c2bc90b2d8c04,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__4_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 4 days ago",text,,,,,"[""""4_days_ago""""]",,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
8bd308ccfc308f13b1eebdd37d111eeb662496a3c0c990cea19eb8a7e04b9f97d8c6bfbc5f5e88de2b46142d83615e495f1f0212db21a4f50d3efa2587c6b954,acute_throat_pe,,,,,Sore throat,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_throat] ='1' OR  [acute_throat] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,sore throat,group51
da606432d899a06e8f2fb833a684bd7bca505c432c27516c2f0e7c7b5e0cecac2bb4ce53efd75595f8e0d00cf79b0406722ec93698546de67812c5709836636e,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 6 days ago",text,,,,,"[""""6_days_ago""""]",,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
d6b4335e60ebd42e822f52f6aeaa6512f8c02eaf2da1b4bfef4cbbf42b8d00fa3c6492d5260cb00cc0e84e4b2680041b02ddfb8ef602adb0ecbcc3295554a016,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 5 days ago",text,,,,,"[""""5_days_ago""""]",,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
2a2ceb13eebf249d2e5b29bfa842536a71c6b7b9adf680b3f3597f95efdfde37222736f1fe91fd61318304514217c4de6c89e37ef8541ac1d2c9b807cc2573e2,sorethroat,"Are you currently experiencing any of the following symptoms in the past 24 hours? - Congestion, sore throat, runny nose",radio,,,"Congestion, sore throat, runny nose",,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"congestion,sore throat,symptom,runny nose,hour",group51
f75dad7be3e705e0e792de4e8a02b7852db59b63872b47d671ed2fa7cfb32fc10e332cab2fd2c53eca9fac7a47bd021c8cae6a4250f39d902a3a49798884a776,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose",text,,,,,"[""3_days_ago"",""today"",""2_days_ago"",""5_days_ago"",""6_days_ago"",""yesterday"",""4_days_ago""]",,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"stuffy nose,day,nasal congestion,symptom,runny nose",group51
096fc161df02365e1ba7cef3635ece874e58536ab4b85f505ab71037b3bc564a4acb8dc95f2b5f195c50096c5fa2c46ffab4ce12e19b7cadea6aad4089647600,30141-covid_tst_symptoms-21,"Symptoms experienced prior to getting tested, selected; Runny nose",categorical,,,Which of the following symptoms did you experience prior to getting tested? Runny nose,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"symptom,runny nose",group51
5650db9d1b3fe5fc6ebba36103f9b2aba4af9d509c92d3df27b7a38d962420692e058c9fb593bbe1e3f78d15834f83f99aea7c44b89767c98237bce0e37d5ede,acute_nasal,,,,,Nasal congestion or runny nose,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"nasal congestion,runny nose",group51
c548e374724c1eb4d536d4893cd345bac96e14a1240faef93056f288ed14b9dfd6739cf2eb7d5e900788836be40f10251df27f6c81a52543f1437222e55ec87c,32612-symptoms_ill_25,(If applicable) The participant indicates this was a first symptom related to: Sore throat,categorical,,,Did you experience this symptom first? Sore throat,FALSE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"participant,symptom,sore throat",group51
faf4d95657b8e9508225cffad3f50d06a9ddfc3cba8cc6ddf8e8553b3ac4ebc961541ddbd1f5e817f97c9f28a608a6d754cab2e063a8b97a38e13c997add6a27,covid_runnynose_2,|https://www.cdc.gov/screening/index.html|CDC COVID-19 Screening,,,,"Sore throat, congestion or runny nose ",,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,symptoms,Current Symptoms,radio,,,,,,,covid_symptomlist,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"runny nose,congestion,sore throat",group51
31ecfc77c310642a69c983365cfffca29db995272735563f5d086cb9c2495d3ef9f6eb1dc709a51895e4dfeb22cd0b2af2a1eee271ff1a06f23c7ca3f00f9922,30154-symptoms_resp-21,"In the last 14 days,  the participant experienced the following respiratory symptoms; Sore throat",categorical,,,"In the last 14 days, did you experience any of the following respiratory symptoms? Sore throat",TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"participant,respiratory symptom,day,sore throat",group51
cb403e5d3fd4e3c5053ec1e05834eb03deab72a536e522f442b2030bc3db5e33534ce08e941e9e632b24e2dc5084c6f74baba3296b30be02085d37600feede23,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | Yesterday",text,,,,,"[""""yesterday""""]",,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,nasal congestion,symptom,day",group51
fc9b79494096381062208d1b2841b967630feacebf4c5549625b7ab3adab737d0aa11e35d0861f7ce83dcff0b6c24cc09a1fc8be12ee80f27bf601266460b582,household_sx_past_24_hrs,,select one,Daily COVID-19 Citizen Science Survey 17,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",TRUE,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 17.csv,RADx-DHT,"fever,sore throat,symptom,runny nose,nausea",group51
a042b0232107541d2c03a4357c05b10210c7da58c2ded69b381a19ccede3a7d2bbf03808314153c68d2cb73c5b0dace374cb1c962ca4c36d98097500bc13b6b5,30141-covid_tst_symptoms-25,"Symptoms experienced prior to getting tested, selected; Sore throat",categorical,,,Which of the following symptoms did you experience prior to getting tested? Sore throat,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"symptom,sore throat",group51
9c969f461acea1c4b5e93d0d1731c72b8da49687ad0f0e7a2a66b808699a763e834f829cba83329968ccda33f4a6ebe8968990067e913b8a2d31a3cc1fa4835f,abdominal_pain,,,,,Abdominal pain,,"1, Yes | 0, No",,,,,,,form_1,Symptoms ,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,abdominal pain,group52
4e7443519e88d68a7f9aa62a99b5c4532bb3b4f94529b30137978a0d5e215210e1db4f857ee10f74f9a10fd9a43e1789866ed8a66345f4d77a7540a0cad259a8,covid_nausea_2,|https://www.cdc.gov/screening/index.html|CDC COVID-19 Screening | modified to 1 week based on feedback from RADx-UP projects,,,,"Feeling sick to your stomach or vomiting, diarrhea",,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,symptoms,Current Symptoms,radio,,,,,,,covid_symptomlist,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"radx,stomach,vomit,project,diarrhea,week,feedback",group52
e27322f44befd236c828c43100c51bad28a78fd1e61600ea188f7529e61072c004a290e9ce282ff1e8b351ed6e4caf517da7198648a1387ed36e837b2b6b4eef,diarrhea,,,,,Diarrhea,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,diarrhea,group52
fe5b0830e930a28f02e19d446f0146fed64166a57fe4374d1531af5bd7938071b1c7d3e36c9c62b14fbd9f78818bf0ffb39b4ecdb1cd686019b37343fe5e3a48,acute_diarrhea,,,,,Diarrhea,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,diarrhea,group52
1c2b317890187891595fe31533e26d6ed770f798c7d81aec6c89666fba464aeb76a7051bbca12d574b42861c87a96b123805084e207c574013b94758546ac475,30156-symptom_gi-3,"In the last 14 days,  the participant experienced the following gastrointestinal symptoms; Stomach or abdominal pain",categorical,,,"In the last 14 days, did you experience any of the following gastrointestinal symptoms? Stomach or abdominal pain",TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Symptoms,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"day,stomach,abdominal pain,participant,gastrointestinal symptom",group52
6aad9db216f8adc53f30eab4b279adf53db0d68191331061e5f97d40cae128976306433ac25a843dd22a676dc01c7a382f638b37114d9ad82c9757f7cee0f809,gisympt,"Are you currently experiencing any of the following symptoms in the past 24 hours?- Feeling sick to your stomach, vomiting, diarrhea",radio,,,"Feeling sick to your stomach, vomiting, diarrhea",,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"diarrhea,stomach,symptom,vomit",group52
90dac5bfb853af21527e18702691ca1efc2e7f15540c05c0e322a199cef5d94c442c2bf06e4d7b64d80bcdfd7427e6184dca163775d789dc5ee521b54584cff3,30141-covid_tst_symptoms-26,"Symptoms experienced prior to getting tested, selected; Stomach or abdominal pain",categorical,,,Which of the following symptoms did you experience prior to getting tested? Stomach or abdominal pain,TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"symptom,stomach,abdominal pain",group52
9f903f537424e193db75122210ec11b14fda2ff5b71e51154e40d61ed92b0c1d8ecc9d29b831ad24868318eaea8f63a86eda267c3cd050c3477e59d1ba3f5492,acute_diarrhea_pe,,,,,Diarrhea,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_diarrhea] ='1' OR  [acute_diarrhea] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,diarrhea,group52
77626006f60360cf054f2924b56a354506a17ad09095d61b426f54cf43ffc8f3c75832ea5a4749f9752ce6bda86991d0e29324fff9f9e5166c0d2c37afb46012,32613-symptoms_ill_26,(If applicable) The participant indicates this was a first symptom related to: Stomach or abdominal pain,categorical,,,Did you experience this symptom first? Stomach or abdominal pain,FALSE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"participant,symptom,stomach,abdominal pain",group52
a0e21fa222d86a2f6e2596f51fb2f487cf6cff571d00d2116109c7a96bef2b43bc1b02a52d99b546e584ac95205c31e5be6236eda9d438d2c817b8e06f5745c6,30156-symptom_gi-2,"In the last 14 days,  the participant experienced the following gastrointestinal symptoms; Diarrhea",categorical,,,"In the last 14 days, did you experience any of the following gastrointestinal symptoms? Diarrhea",TRUE,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Symptoms,Symptom Screening,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"diarrhea,participant,day,gastrointestinal symptom",group52
fa6c9d154714f1762494478343a9aadf037c799dd8e72ca6fcaae49967aafa8f375e60f0d0b01f8e44bc216d5458229abb2bd5c030d187b1d471bbb9320cf3b1,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__diarrhea,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea",text,,,,,"[""today"",""2_days_ago"",""5_days_ago"",""6_days_ago"",""yesterday"",""3_days_ago"",""4_days_ago""]",,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"diarrhea,symptom,day",group52
873cd068366b78b7769663055833738e0d7183ecd1a9a6feaaa878e649b4d71723dc1e888696fcf88794e404e41b82af50273d6f17cd969315c9bbbe68632094,acute_abpain_pe,,,,,Abdominal pain,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_abpain] ='1' OR  [acute_abpain] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,abdominal pain,group52
6a7f0dd808a787565e2d0de41736685031411b10a6d542f687dcff2560a9fbef6528ee64ec813dc446d0829afae1fd0c953e5042815b35d414327062caa020cf,we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__diarrhea,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Diarrhea",text,,,,,"[""6_days_ago"",""4_days_ago"",""today"",""2_days_ago"",""3_days_ago"",""5_days_ago"",""yesterday""]",,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"diarrhea,symptom,day",group52
0dab895ddb9ebe2a3895fcb7f4c7246a1d1b34f46a51fd3a09965c89c616e1c3129efb3baa901ab569873724115e159284d9ca943b09e395e009fc962ae90496,acute_abpain,,,,,Abdominal pain,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,abdominal pain,group52
