variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
sorethroat,"Are you currently experiencing any of the following symptoms in the past 24 hours? - Congestion, sore throat, runny nose",radio,2a2ceb13eebf249d2e5b29bfa842536a71c6b7b9adf680b3f3597f95efdfde37222736f1fe91fd61318304514217c4de6c89e37ef8541ac1d2c9b807cc2573e2,,,"Congestion, sore throat, runny nose",,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"congestion,hour,symptom,runny nose,sore throat",group45,"7d5ede,0.63;ee684e,0.8;558c5e,0.53;dd6a27,0.76;c6b954,0.53;bcb92e,0.63"
household_sx_past_24_hrs,,select one,3633fc79c4f74527732d7141d3dc0f070fd0c0f461d893de1d7fc2c899f8502da05e926bf0de2f8d85de8735f1068b1a0ab476a20d0465e4c53cd7bad80370ff,Daily COVID-19 Citizen Science Survey 16,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 16.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
household_sx_past_24_hrs,,select one,ab00cf320da552be64cb632644b518b3ffb5793d981810e641d37ba97d8cd5c83c5da2f317676e7424da4dfe09b963d371993069010636d4edc3549c95e5734d,Daily COVID-19 Citizen Science Survey,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
household_sx_past_24_hrs,,select one,282edb21d2b272a9ef01345032cacc6327df1cabfca50d6cd4e1ed261c00f87e4a7f7cfa3f185c57bfcd1cc2d5b49e897427edd91d7b69bdb5cc96ebb5599bec,Daily COVID-19 Citizen Science Survey 14,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 14.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
30141-covid_tst_symptoms-25,"Symptoms experienced prior to getting tested, selected; Sore throat",categorical,a042b0232107541d2c03a4357c05b10210c7da58c2ded69b381a19ccede3a7d2bbf03808314153c68d2cb73c5b0dace374cb1c962ca4c36d98097500bc13b6b5,,,Which of the following symptoms did you experience prior to getting tested? Sore throat,true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"symptom,sore throat",group45,"558c5e,0.5;c6b954,0.5"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__2_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 2 days ago",text,14104a126fdb5b860f8e846277bd0a4bd51c0e868a78e7caab8dffb07bbb2ae833787fa80fe5c1619a7b877647d074f73a3c0e2c8e48efdb25a348e4d5af7dff,,,,,"[""""2_days_ago""""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"symptom,stuffy nose,nasal congestion,day",group45,"7d5ede,0.62;bcb92e,0.62"
30154-symptoms_resp-21,"In the last 14 days,  the participant experienced the following respiratory symptoms; Sore throat",categorical,31ecfc77c310642a69c983365cfffca29db995272735563f5d086cb9c2495d3ef9f6eb1dc709a51895e4dfeb22cd0b2af2a1eee271ff1a06f23c7ca3f00f9922,,,"In the last 14 days, did you experience any of the following respiratory symptoms? Sore throat",true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"respiratory symptom,participant,sore throat,day",group45,"ee684e,0.53;558c5e,0.51;c6b954,0.51"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, did you have any of the following symptoms? Symptoms could have been mild, moderate, or severe when you experienced them. Please select all that apply. | Nasal congestion (having a stuffy nose) or a runny nose",text,78cadf16e1bb5b963980eb508a062b585e15664e93adf572959272ea3f53331749b7b849e0873e21824ee62d415294f50cf5eb90cd6b84e49a1fdbfcab03cb05,,,,,"[""""nasal_congestion_having_a_stuffy_nose_or_a_runny_nose""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"stuffy nose,symptom,runny nose,nasal congestion,day",group45,"7d5ede,0.57;ee684e,0.55;bcb92e,0.57"
household_sx_past_24_hrs,,select one,b2b7ce93be58e26707d9c770a176c8a6dcbc397d10403ff0f83f201c17d9debe33ebcc52b07f340ed20366cb002e6b4129bf9fd39141a12d4f2463eb6f613020,Daily COVID-19 Citizen Science Survey 28,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 28.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
30154-symptoms_resp-2,"In the last 14 days,  the participant experienced the following respiratory symptoms; Runny nose",categorical,cc122f40be9febea9ba1ffdbc7f4fc7f2e29d49efce9ccd2832b7fdbc165b0648a35c155d1318a3421fe41ca01f526708b7d3e3e3d4acbdeb0913d68b884868b,,,"In the last 14 days, did you experience any of the following respiratory symptoms? Runny nose",true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"respiratory symptom,participant,runny nose,day",group45,"ee684e,0.51"
household_sx_past_24_hrs,,select one,1a1ed59ecf91cc5c0ea344637bc731dddd468f5aa827ff623bd35e398d41cad5edda9a3fc5ef1cf07c8ac45a32ae3ceff4518c9e661fbc397650688975a7461b,Daily COVID-19 Citizen Science Survey 27,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 27.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
household_sx_past_24_hrs,,select one,2d590e469cebf30950200be235e5b37e2a10f5c47c914d19b3f36bf0e979cd87ca9e07dadc1a40e7fad17c81cc0b4acac470a2ee71a59d8265cc784cba1dcc68,Daily COVID-19 Citizen Science Survey 11,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 11.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
household_sx_past_24_hrs,,select one,fba56b6ee56b5a1a8a4db320ce61b38f0cd4a46cf61237307e20948144fb355f4e1087263e0a4c0fbbc661281d67d9734b2a385b1aeeca60370e3b2c5f357ab0,Daily COVID-19 Citizen Science Survey 13,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 13.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 3 days ago",text,e866ebfe49c95b4bffa09e062007b42bdae89be39d7de92eb77c930f67f548bceb05160bec5b118f54885ade45ce6a4f2e066ff5e723a866c4db8ee2021b21cf,,,,,"[""""3_days_ago""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"symptom,stuffy nose,nasal congestion,day",group45,"7d5ede,0.62;bcb92e,0.62"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 5 days ago",text,d6b4335e60ebd42e822f52f6aeaa6512f8c02eaf2da1b4bfef4cbbf42b8d00fa3c6492d5260cb00cc0e84e4b2680041b02ddfb8ef602adb0ecbcc3295554a016,,,,,"[""""5_days_ago""""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"symptom,stuffy nose,nasal congestion,day",group45,"7d5ede,0.62;bcb92e,0.62"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__today,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | Today",text,623adfdb4d4dc4861107e0b255086f825f17719916f4fd21b4d8ebe491fa9d4955ec14d5cbe32f20f4f5a44ece9b331a05313ed60ec88e33e78bb186739dc2ed,,,,,"[""""today""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"symptom,stuffy nose,nasal congestion,day",group45,"7d5ede,0.63;bcb92e,0.63"
covid_runnynose,,,28967b22417b9c0ad3d6efcd38455629109cff2b53a4813e1db440a3382c15fa7eb1e910c8fc63b9d88441d6c19f0b55ce3b80ccc7cc147f4bc69dd445ee684e,,,"Sore throat, congestion or runny nose",,"1, Yes | 0, No | 98, Don't know",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"congestion,runny nose,sore throat",group45,"448e4d,0.59;3cacb5,0.91;30f35c,0.59;d10af3,0.59;2573e2,0.8;0370ff,0.59;e5734d,0.59;599bec,0.59;0f9922,0.53;03cb05,0.55;613020,0.59;84868b,0.51;a7461b,0.59;1dcc68,0.59;357ab0,0.59;84a776,0.61;b7e92c,0.59;ee8b81,0.59;7bcc80,0.59;b5f294,0.61;be2bb3,0.59;8784cf,0.59;c4751a,0.59;cfe558,0.59;60b582,0.59;38ffcd,0.59;b97ef6,0.59;60edc7,0.55;612a3d,0.59;4edd2c,0.59;1f29fe,0.59;13b685,0.59;eba73b,0.59;aad877,0.59;cdc535,0.59;ff4c61,0.59"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose",text,f75dad7be3e705e0e792de4e8a02b7852db59b63872b47d671ed2fa7cfb32fc10e332cab2fd2c53eca9fac7a47bd021c8cae6a4250f39d902a3a49798884a776,,,,,"[""3_days_ago"",""today"",""2_days_ago"",""5_days_ago"",""6_days_ago"",""yesterday"",""4_days_ago""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"stuffy nose,symptom,runny nose,nasal congestion,day",group45,"7d5ede,0.64;ee684e,0.61;bcb92e,0.64"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 5 days ago",text,3f54c26f991f90cd27f13307c884a168545921f22f1a271bc60dae1f2e3bcad0e1f6612726ad4fb9fef5c0febcb140098bed9588e202b8fd358df9a7ea96842f,,,,,"[""""5_days_ago""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"symptom,stuffy nose,nasal congestion,day",group45,"7d5ede,0.62;bcb92e,0.62"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__3_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 3 days ago",text,ef40f273aef5f28f44c277449e921ad2e94a4e336eb3dbd3720ca694936f85f2a0d87ceb4c581a7545a71e4481d26df5b2ec3889d4358c9cf41517418e6dd48f,,,,,"[""""3_days_ago""""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"symptom,stuffy nose,nasal congestion,day",group45,"7d5ede,0.62;bcb92e,0.62"
household_sx_past_24_hrs,,select one,0072262ea6cc2ad056a0a682043e1bf5405c032729a87657b4d94a7b06ba5576f979eda4c24ddd64086a840e0b9e5753002ac1f2a64cd36ec3d74a0f76b7e92c,Daily COVID-19 Citizen Science Survey 12,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 12.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
household_sx_past_24_hrs,,select one,a1300f7173d92601114bdd117714bed65af3f84505ad837b24c8ce4bbf1036e81dd62ff9e9bf95d06271de7d8755b7242498fb55cf2a911a9327aae141ee8b81,Daily COVID-19 Citizen Science Survey 3,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 3.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
household_sx_past_24_hrs,,select one,c76740ed6d91528e336ad65e52d31fb9e3b100c5a8cfb93069e5b850c76f172d260855dad1cbbb8d23c93ce241109bb98b4a18b601c79bb9684d9e43337bcc80,Daily COVID-19 Citizen Science Survey 24,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 24.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 6 days ago",text,b6246d16ca169cea2799525c201a157fd7d6d51e9b52b388b2eb5c25ac84620c09253b264e276f45d99702bf38a8258bfc351fe44b188dd772c1f70c06373c8e,,,,,"[""""6_days_ago""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"symptom,stuffy nose,nasal congestion,day",group45,"7d5ede,0.61;bcb92e,0.61"
acute_throat,,,8e2992ece0a92bffe17fb1d2e4a9764952bd93e09bfce2ee97d201fb449ba4b9cd3f3b046f60e537bb6d3c84479f314b8ad11c2807180d34384890ec7f558c5e,,,Sore throat,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,sore throat,group45,"3cacb5,0.66;2573e2,0.53;13b6b5,0.5;0f9922,0.51;5ec87c,0.52"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose",text,58bf6cf7d1a1552dea86cda4ff46a49c1052a58a64a1ed8164a0d2325f5c6ba597f18fb11b5f894613de58886f3633b76051a714a65b6d1a80f362332cb5f294,,,,,"[""today"",""4_days_ago"",""2_days_ago"",""5_days_ago"",""6_days_ago"",""yesterday"",""3_days_ago""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"stuffy nose,symptom,runny nose,nasal congestion,day",group45,"7d5ede,0.64;ee684e,0.61;bcb92e,0.64"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | 6 days ago",text,da606432d899a06e8f2fb833a684bd7bca505c432c27516c2f0e7c7b5e0cecac2bb4ce53efd75595f8e0d00cf79b0406722ec93698546de67812c5709836636e,,,,,"[""""6_days_ago""""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"symptom,stuffy nose,nasal congestion,day",group45,"7d5ede,0.61;bcb92e,0.61"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | Yesterday",text,cb403e5d3fd4e3c5053ec1e05834eb03deab72a536e522f442b2030bc3db5e33534ce08e941e9e632b24e2dc5084c6f74baba3296b30be02085d37600feede23,,,,,"[""""yesterday""""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"symptom,stuffy nose,nasal congestion,day",group45,"7d5ede,0.63;bcb92e,0.63"
covid_runnynose_2,|https://www.cdc.gov/screening/index.html|CDC COVID-19 Screening,,faf4d95657b8e9508225cffad3f50d06a9ddfc3cba8cc6ddf8e8553b3ac4ebc961541ddbd1f5e817f97c9f28a608a6d754cab2e063a8b97a38e13c997add6a27,,,"Sore throat, congestion or runny nose ",,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,symptoms,,,Current Symptoms,radio,,,,,,,covid_symptomlist,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"congestion,sore throat",group45,"448e4d,0.56;3cacb5,0.85;30f35c,0.56;d10af3,0.56;2573e2,0.76;0370ff,0.56;e5734d,0.56;599bec,0.56;613020,0.56;a7461b,0.56;1dcc68,0.56;357ab0,0.56;b7e92c,0.56;ee8b81,0.56;7bcc80,0.56;be2bb3,0.56;8784cf,0.56;c4751a,0.56;cfe558,0.56;60b582,0.56;38ffcd,0.56;b97ef6,0.56;612a3d,0.56;4edd2c,0.56;1f29fe,0.56;13b685,0.56;eba73b,0.56;aad877,0.56;cdc535,0.56;ff4c61,0.56"
household_sx_past_24_hrs,,select one,cc2eb7532ff6317f20874b978fe1452adcaff0889515396fdfb22133dacddded9908a9aa9bbbef07c8e9f7f339c5894ab43db6be550587a774ae16e017be2bb3,Daily COVID-19 Citizen Science Survey 8,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 8.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
household_sx_past_24_hrs,,select one,61b9243a633a6a3ef718be32cbafe820a852fc3effc1dfc2271c4db374860ae34a7127e656cd9b10736df981d891d57e6109dd4c205ec25147d6a13e808784cf,Daily COVID-19 Citizen Science Survey 4,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 4.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
household_sx_past_24_hrs,,select one,068d205775210a5982e909eb19b28024aa2f3b9847d25ba54cec481f074c5dc86b98047b1ee9e09bf6e454ef55a1b4ed60de9658c754b3600bfe568797c4751a,Daily COVID-19 Citizen Science Survey 18,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 18.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
household_sx_past_24_hrs,,select one,475becd675047189846decefa4e6d0dc328d48572c10a05b1d3ed3b67f39461b52c107e9c972c42eefcecdbe21629e338fd7d5ee45896eece5950342ebcfe558,Daily COVID-19 Citizen Science Survey 6,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 6.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
household_sx_past_24_hrs,,select one,fc9b79494096381062208d1b2841b967630feacebf4c5549625b7ab3adab737d0aa11e35d0861f7ce83dcff0b6c24cc09a1fc8be12ee80f27bf601266460b582,Daily COVID-19 Citizen Science Survey 17,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 17.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nasal_congestion_having_a_stuffy_nose_or_a_runny_nose__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nasal congestion (having a stuffy nose) or a runny nose | Yesterday",text,1aca0591193195e516378067d6541227c7c0ea880c2535422dde57830be821216bab82cedfb1f82ea122e39ba3323f8c2b2da3892639f587265e073b3b26c0c4,,,,,"[""""yesterday""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"symptom,stuffy nose,nasal congestion,day",group45,"7d5ede,0.63;bcb92e,0.63"
acute_throat_pe,,,8bd308ccfc308f13b1eebdd37d111eeb662496a3c0c990cea19eb8a7e04b9f97d8c6bfbc5f5e88de2b46142d83615e495f1f0212db21a4f50d3efa2587c6b954,,,Sore throat,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_throat] ='1' OR  [acute_throat] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,sore throat,group45,"3cacb5,0.66;2573e2,0.53;13b6b5,0.5;0f9922,0.51;5ec87c,0.52"
household_sx_past_24_hrs,,select one,b75329a76926049137a0d9e610b2b65a5e2e11086ecb1750a7dbf03068a6812bd2018697504f2162dbe36fb4f6578d551581aa9c128cb72617ce8001c238ffcd,Daily COVID-19 Citizen Science Survey 19,7,"IN THE PAST 24 HOURS, has ANYONE (other than you) in your household had ANY of those symptoms? (scratchy/sore throat, cough, runny nose, fevers/chills/high temperature, muscle aches, nausea/vomiting/diarrhea, shortness of breath, unable to taste or smell, red or painful eyes)",true,Yes;No;Not sure,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Daily COVID-19 Citizen Science Survey 19.csv,RADx-DHT,"fever,symptom,runny nose,nausea,sore throat",group45,"ee684e,0.59;dd6a27,0.56"
