variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories
not_tested_for_conditions,,string,,,Were you tested for any of the following conditions in the past 24 hours? Select all that apply,,"['I was not tested for any conditions or infections in the past 24 hours', nan]",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Daily Survey].csv,RADx-DHT,"apply,test,past 24 hour,select,follow condition"
notes,,,,,Any notes related to sampling,,,,,,,,,,Sample,text,Any notes related to sampling,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample,note relate"
notes,,,,,notes about this sample or assay,,,,,,,,,,PCR,text,,,,,,,,,,PCR_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,"sample,note,assay"
ntc_amplify,,,,,"For qPCR, did any no-template controls on this instrument run have a Ct value less than 40? For ddPCR, did any no-template controls on this instrument run have 3 or more positive droplets?",,Yes | No,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"qpcr,3,40,template control,instrument run,positive droplet,ddpcr,ct value"
ntc_amplify,"For qPCR, did any no-template controls on this instrument run have a Ct value less than 40? For ddPCR, did any no-template controls on this instrument run have 3 or more positive droplets?",category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,
nucleotide_db_id,,,,,"Nucleotide Sequence Database id, e.g., GenBank or ENA id of the original isolate",,,,,,,,,,Target,text,example: MN985325.1,,,,,,https://www.ncbi.nlm.nih.gov/genbank |  https://www.ebi.ac.uk/ena,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"g genbank,ena d,original isolate,nucleotide sequence database d,e"
num_no_target_control,,,,,Number of no-template controls (NTC) per instrument run,,0 | 1 | 2 | 3 | more than 3,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"ntc,template control,number,instrument run"
num_no_target_control,Number of no-template controls (NTC) per instrument run,category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,
num_ppl,,integer,Thanksgiving Plans,0,How many people outside of your household will you be celebrating with?,true,|people,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Thanksgiving Plans.csv,RADx-DHT,"household,people outside,celebrate"
num_ppl_test_pos,,integer,Regular Healthcare and COVID-19,0,How many people do you personally know who have tested positive for COVID-19 (PCR or antibody)?,true,|people,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Regular Healthcare and COVID-19.csv,RADx-DHT,"antibody,people,covid,19,pcr,test positive,personally know"
num_rxs_unable_to_trans,PX0140301|https://www.phenxtoolkit.org/protocols/view/140301|,,,,Prescribed medications unable to transcribe:,,,,,,,,,tier2_medications,Prescription Medication 15,notes,,,,"[take_presc_meds] = ""1""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"transcribe,prescribed medication unable"
num_sleeps,Number of sleeps (main sleep + naps) in a day,long,,,,,,Sleep,https://dev.fitbit.com/build/reference/web-api/sleep/,,,,,,,,,,,,,,,,,data_dictionary.xlsx [FBML Minute Level].csv,RADx-DHT,
num_sleeps,Total minutes asleep for given sleep period,long,,,,,,Sleep,https://dev.fitbit.com/build/reference/web-api/sleep/,,,,,,,,,,,,,,,,,data_dictionary.xlsx [FBML Minute Level].csv,RADx-DHT,
number_in_household,,double,,,"How many people currently live in your household (including yourself)? Include roommates, or if you are living in a group home, the total number of people you share common living spaces with.",,,,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"household,,people,include roommate,live,total number,share common living space,people currently live,group home,include"
number_of_active_lengths,"Original Source name (if applicable): `numberOfActiveLengths`.

Garmin documenention:

 
",number,,,,,,,,,,,,,,,,,,,,,,,,activity__garmin_activities_origcopy.csv,RADx-DHT,
obesity,,,,,Obesity,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,obesity
on_average_how_many_cigarettes_per_day_do_you_smoke,"On average, how many cigarettes per day do you smoke?",text,,,,,"[""1"",""7"",""10"",""11"",""22"",""27"",""31"",""5"",""6"",""8"",""9"",""12"",""13"",""15"",""16"",""17"",""18"",""19"",""23"",""24"",""25"",""29"",""30"",""32"",""33"",""34"",""37"",""40"",""2"",""3"",""4"",""14"",""20"",""21"",""26"",""28"",""35"",""36"",""39"",""38""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,
on_campus_inst,,select one,Return to School and College,0,Have you recently started or returned to on-campus instruction?,true,Yes;No;Other,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Return to School and College.csv,RADx-DHT,"return,recently start,campus instruction"
ongoing,clinical_event_1 - Observation/Hospitalization ongoing,radio,,,Ongoing,,"1, Ongoing",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,ongoing
ongoing_v2,clinical_event_2 - Observation/Hospitalization ongoing,radio,,,Ongoing,,"1, Ongoing",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,ongoing
ongoing_v2_v3,clinical_event_3 - Observation/Hospitalization ongoing,radio,,,Ongoing,,"1, Ongoing",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,ongoing
ongoing_v4,clinical_event_4 - Observation/Hospitalization ongoing,radio,,,Ongoing,,"1, Ongoing",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,ongoing
ongoing_v5,clinical_event_5 - Observation/Hospitalization ongoing,radio,,,Ongoing,,"1, Ongoing",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,ongoing
order_clarity,,,,,My teachers make it clear to me when I have misbehaved in class,,"1, Strongly Agree | 2, Agree | 3, Neither Agree nor Disagree | 4, Agree | 5, Strongly Agree | 99, Prefer not to answer",,,,,,,tier2_ped,Academic Support (12-18),radio,,,,,,order_discipline,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"clear,misbehave,class,teacher"
order_disciplinefair,,,,,Discipline is fair,,"1, Strongly Agree | 2, Agree | 3, Neither Agree nor Disagree | 4, Agree | 5, Strongly Agree | 99, Prefer not to answer",,,,,,,tier2_ped,Academic Support (12-18),radio,,,,,,order_discipline,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"fair,discipline"
order_enforced,,,,,School rules are enforced consistently and fairly,,"1, Strongly Agree | 2, Agree | 3, Neither Agree nor Disagree | 4, Agree | 5, Strongly Agree | 99, Prefer not to answer",,,,,,,tier2_ped,Academic Support (12-18),radio,,,,,,order_discipline,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"fairly,school rule,enforce consistently"
order_fairrules,,,,,The rules of the school are fair,,"1, Strongly Agree | 2, Agree | 3, Neither Agree nor Disagree | 4, Agree | 5, Strongly Agree | 99, Prefer not to answer",,,,,,,tier2_ped,Academic Support (12-18),radio,,,,,,order_discipline,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"fair,rule,school"
order_problems,,,,,Problems in this school are solved by students and staff,,"1, Strongly Agree | 2, Agree | 3, Neither Agree nor Disagree | 4, Agree | 5, Strongly Agree | 99, Prefer not to answer",,,,,,,tier2_ped,Academic Support (12-18),radio,,,,,,order_discipline,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"problem,solve,staff,school,student"
order_rules,,,,,Classroom rules are applied equally,,"1, Strongly Agree | 2, Agree | 3, Neither Agree nor Disagree | 4, Agree | 5, Strongly Agree | 99, Prefer not to answer",,,,,,,tier2_ped,Academic Support (12-18),radio,,,,,,order_discipline,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"apply equally,classroom rule"
order_trouble,,,,,Students get in trouble if they do not follow school rules,,"1, Strongly Agree | 2, Agree | 3, Neither Agree nor Disagree | 4, Agree | 5, Strongly Agree | 99, Prefer not to answer",,,,,,,tier2_ped,Academic Support (12-18),radio,,,,,,order_discipline,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"student,trouble,follow school rule"
organ_transplant,,,,,Solid organ transplant recipient,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,solid organ transplant recipient
organization_name,(not currently used),text,,,,,,,,,,,,,,,,,,,,,,,,medications_data_dictionary_origcopy.csv,RADx-DHT,
originaldatasourceapppackagename,Google Fit specific data source context,string,,,,,,,,,,,,,,,,,,,,,,,,GoogleFitSamples_datadictionary.csv,RADx-DHT,
originaldatasourcedevicemanufacturer,Google Fit specific data source context,string,,,,,,,,,,,,,,,,,,,,,,,,GoogleFitSamples_datadictionary.csv,RADx-DHT,
originaldatasourcedevicemodel,Google Fit specific data source context,string,,,,,,,,,,,,,,,,,,,,,,,,GoogleFitSamples_datadictionary.csv,RADx-DHT,
originaldatasourcedevicetype,Google Fit specific data source context,string,,,,,,,,,,,,,,,,,,,,,,,,GoogleFitSamples_datadictionary.csv,RADx-DHT,
originaldatasourcename,Google Fit specific data source context,string,,,,,,,,,,,,,,,,,,,,,,,,GoogleFitSamples_datadictionary.csv,RADx-DHT,
originaldatasourcestreamname,Google Fit specific data source context,string,,,,,,,,,,,,,,,,,,,,,,,,GoogleFitSamples_datadictionary.csv,RADx-DHT,
originalduration,Original Duration of activity record in milliseconds (if applicable),long,,,,,,,https://dev.fitbit.com/build/reference/web-api/activity/,,,,,,,,,,,,,,,,,data_dictionary.xlsx [Fitbit Activity Records].csv,RADx-DHT,
originalstarttime,Original start time of activity record (if applicable),string,,,,,,,https://dev.fitbit.com/build/reference/web-api/activity/,,,,,,,,,,,,,,,,,data_dictionary.xlsx [Fitbit Activity Records].csv,RADx-DHT,
otc_medications,,string,,,Did you personally decide to take any over-the-counter (non-prescription) medications to manage your current symptoms in the past 24 hours?,,"[nan, 'Yes', 'No', 'I dont know I cant remember']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Daily Survey].csv,RADx-DHT,",personally decide,current symptom,counter,non,prescription,past 24 hour,medication,manage"
oth,Are you currently experiencing any of the following symptoms in the past 24 hours? - Other,radio,,,Other,,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,
oth_chronic_sp,Do you currently have any of the following  conditions? - Specify 'Other Chronic Condition,text,,,Specify 'Other Chronic Condition' ________,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,",chronic condition,specify"
other_cond,,,,,Other conditions (specify),,,,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,text,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"condition,specify"
other_email,,email,,,Other Email,,,,,,,,,identity,About you,text,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,email
other_home,,integer,Home Visits and Mask Type,0,"In the past WEEK, how many times were you inside someone else’s home?",true,|times,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Home Visits and Mask Type.csv,RADx-DHT,"past week,home,time,inside"
other_jurisdiction,"Some geographic locations are not contained within a county or counties (e.g., independent cities). Use this field to specify names of jurisdictions that are not within a county that are served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location); list counties served in 'county_names'",list (comma-separated strings),,,,required,,,,,[none],,,,,,,,,,,,,"[string];
[empty]",Either 'county_names' or 'other_jurisdiction' must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,
other_neonatal,,,,,Other premature or neonatal condition,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Premature or neonatal conditions,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"neonatal condition,premature"
other_norm_conc,,,,,Concentration of target spcified in 'other_norm_name',,,,,,,,,,SARSCoV2 Quantification Method,float,[units specified in 'other_norm_conc'],,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"other_norm_name,concentration,target spcifie"
other_norm_conc,Concentration of target spcified in 'other_norm_name',float,,,,not required,,,,,[units specified in 'other_norm_conc'],,,,,,,,,,,,,"[float];
[empty]","If 'other_norm_unit' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,
other_norm_name,,,,,Name of a target or compound not specified in 'hum_frac_target_mic' or 'hum_frac_target_chem' used to estimate human fecal content,,,,,,,,,,SARSCoV2 Quantification Method,text,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,",hum_frac_target_chem,specify,hum_frac_target_mic,target,use,compound,estimate human fecal content"
other_norm_name,Name of a target or compound not specified in 'hum_frac_target_mic' or 'hum_frac_target_chem' used to estimate human fecal content,category,,,,not required,,,,,[none],,,,,,,,,,,,,,"If 'other_norm_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,
other_norm_ref,,,,,"A publication, website, or brief description of the target or compound specified in 'other_norm_name'",,,,,,,,,,SARSCoV2 Quantification Method,text,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"compound specify,target,website,publication,other_norm_name,brief description"
other_norm_ref,"A publication, website, or brief description of the target or compound specified in 'other_norm_name'",string,,,,not required,,,,,[none],,,,,,,,,,,,,"[string];
[empty]","If 'other_norm_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,
other_norm_unit,,,,,Concentration units of target spcified in 'other_norm_name',,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge | micrograms/L wastewater | log10 micrograms/L wastewater | micrograms/g wet sludge | log10 micrograms/g wet sludge | micrograms/g dry sludge | log10 micrograms/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration unit,other_norm_name,target spcifie"
other_norm_unit,Concentration units of target spcified in 'other_norm_name',category,,,,not required,,,,,[none],,,,,,,,,,,,,,"If 'other_norm_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,
other_phone,,phone,,,Other Phone,,,,,,,,,identity,About you,text,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,phone
other_reason,Other Withdrawal reasons,notes,,,"If 'Other', specify here - ",,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,specify
other_rec_smpt,other symptoms that are still present,text,,,What other symptoms do you have that still trouble you after your illness? ,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"symptom,trouble,illness"
other_rsn_suspect_inf,,select one,Baseline Survey,7,Are there other reasons not covered by this survey that lead you to believe you have been infected with the novel coronavirus?,true,Yes;No;Other,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT,"reason,cover,infect,novel coronavirus,lead,believe,survey"
other_rsn_suspect_inf_expl,,string,Baseline Survey,7,Please explain.,true,String,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT,explain
other_site_type,Outside UI Health site,radio,,,"If patient is from a site outside of UI Health, please specify where the patient was enrolled from - ",,"1, ED | 2, Inpatient | 3, Outpatient | 4, Other",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"specify,enrol,ui health,site outside,patient"
outcome,health outcomes during monitoring,checkbox,,,Did you have any of the following significant health outcomes during their remote monitoring:,,"1, ED visit | 2, Hospitalization | 3, Urgent Care | 4, PCP visit | 5, Death | 6, Other",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"follow significant health outcome,remote monitoring"
outside_household__had_flu,,string,,,"Have you been in close contact with anyone outside your household (e.g., family members, friends, coworkers, acquaintances) who have experienced flu-like symptoms recently?Close contact can include direct physical contact, face-to-face contact for longer than 15 minutes, exchange of bodily fluids, or being within 6 feet of the person for more than 15 minutes.__Response",,"[nan, 'No', 'I don‚Äôt know / I‚Äôm not sure', 'Yes, within the last 7 days', 'Yes, within the last 14 days', 'Yes, over 14 days ago']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"response,g family member,face contact,long,exchange,outside,close contact,bodily fluid,friend,experience flu,coworker,household,acquaintance,face,15 minute,6 foot,like symptom recently,person,include direct physical contact,e"
over_the_last_7_days_on_what_day_did_you_feel_the_worst,"Thinking about your flu-like or coronavirus-like symptoms over the last 7 days, on what day did you feel the <span style=""text-decoration: underline;"">worst</span>?",text,,,,,"[""5_days_ago"",""6_days_ago"",""today"",""yesterday"",""2_days_ago"",""4_days_ago"",""3_days_ago""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,
over_the_last_7_days_on_what_day_did_you_feel_the_worst,"Thinking about your flu-like or coronavirus-like symptoms over the last 7 days, on what day did you feel the <span style=""text-decoration: underline;"">worst</span>?",text,,,,,"[""yesterday"",""today"",""2_days_ago"",""3_days_ago"",""6_days_ago"",""4_days_ago"",""5_days_ago""]",,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,
overall_illness_severity,,string,,,"Thinking about all your symptoms, please rate the overall severity of your illness in the past 24 hours.",,"[nan, 'Moderate', 'Mild', 'Severe']",,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Daily Survey].csv,RADx-DHT,"symptom,rate,past 24 hour,illness,overall severity,think"
overall_percent_agreement,,,,,"Percentage of total subjects where the
new test and the non-reference standard agree.",,,,,,,,,,Analytical/Clinical Performance,float,,,,,,,https://www.fda.gov/files/medical%20devices/published/Guidance-for-Industry-and-FDA-Staff---Statistical-Guidance-on-Reporting-Results-from-Studies-Evaluating-Diagnostic-Tests-%28PDF-Version%29.pdf,,,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,"total subject,reference standard agree,non,new test,percentage"
oxygen_saturation,,number,,,Oxygen saturation (%),,,,,,,,,tier2_ped,Vital Signs,text,,0,100,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,oxygen saturation
pace,Measures minutes per km (or miles) depending on participant's perferences ,double,,,,,,,https://dev.fitbit.com/build/reference/web-api/activity/,,,,,,,,,,,,,,,,,data_dictionary.xlsx [Fitbit Activity Records].csv,RADx-DHT,
pacisland,,select one,Demographics Survey,5,What is your Pacific Island background?,true,Native Hawaiian;Samoan;Guamanian or Chamorro;Other Pacific Islander or Mix,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Demographics Survey.csv,RADx-DHT,pacific island background
pango_lineage,,,,,Pango lineage for SARS-CoV-2 variant,,,,,,,,,,Target,text,example: B.1.1.7,,,,,,https://cov-lineages.org,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"sar,2 variant,cov,pango lineage"
partial and cross validations,,,,,,,,,,,,,,,Cross is covered how about partial?,,,,,,,,,,,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,
participantidentifier,Identifier of the participant,string,,,,true,,,,,,,,,,,,,,,,,,,,GoogleFitSamples_datadictionary.csv,RADx-DHT,
participantidentifier,Identifier of the participant,string,,,,true,,,,,,,,,,,,,,,,,,,,SurveyQuestionResults_datadictionary.csv,RADx-DHT,
participantidentifier,Identifier of the participant,string,,,,true,,,,,,,,,,,,,,,,,,,,SurveyResults_datadictionary.csv,RADx-DHT,
past_inf_result,,select one,Baseline Survey,7,Do you know the result of your test for past infection (antibody to the COVID-19 virus)?,true,"Yes, I was positive (antibody to COVID-19 WAS detected suggesting past exposure);Yes, I was negative (antibody to COVID-19 was NOT detected suggesting NO past exposure);Yes, the test was inconclusive;No, not yet",,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT,"antibody,result,19 virus,covid,test,past infection,know"
past_inf_result,,select one,Weekly COVID-19 Citizen Science Survey,10,Do you know the result of your test for past infection (antibody to the COVID-19 virus)?,true,"Yes, I was positive (antibody to COVID-19 WAS detected suggesting past exposure);Yes, I was negative (antibody to COVID-19 was NOT detected suggesting NO past exposure);Yes, the test was inconclusive;No, not yet",,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey.csv,RADx-DHT,"antibody,result,19 virus,covid,test,past infection,know"
past_inf_result,,select one,Weekly COVID-19 Citizen Science Survey 2,9,Do you know the result of your test for past infection (antibody to the COVID-19 virus)?,true,"Yes, I was positive (antibody to COVID-19 WAS detected suggesting past exposure);Yes, I was negative (antibody to COVID-19 was NOT detected suggesting NO past exposure);Yes, the test was inconclusive;No, not yet",,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,"antibody,result,19 virus,covid,test,past infection,know"
past_inf_result,,select one,Weekly COVID-19 Citizen Science Survey 3,9,Do you know the result of your test for past infection (antibody to the COVID-19 virus)?,true,"Yes, I was positive (antibody to COVID-19 WAS detected suggesting past exposure);Yes, I was negative (antibody to COVID-19 was NOT detected suggesting NO past exposure);Yes, the test was inconclusive;No, not yet",,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 3.csv,RADx-DHT,"antibody,result,19 virus,covid,test,past infection,know"
past_inf_result,,select one,Weekly COVID-19 Citizen Science Survey 4,9,Do you know the result of your test for past infection (antibody to the COVID-19 virus)?,true,"Yes, I was positive (antibody to COVID-19 WAS detected suggesting past exposure);Yes, I was negative (antibody to COVID-19 was NOT detected suggesting NO past exposure);Yes, the test was inconclusive;No, not yet",,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 4.csv,RADx-DHT,"antibody,result,19 virus,covid,test,past infection,know"
past_result_date,,date,Weekly COVID-19 Citizen Science Survey,10,WHEN DID YOU GET THE RESULTS from your test for past infection (antibody to the COVID-19 virus)? (It's okay to guess if you are unsure),true,Date,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey.csv,RADx-DHT,",antibody,unsure,result,okay,19 virus,covid,test,guess,past infection"
past_result_date,,date,Weekly COVID-19 Citizen Science Survey 2,9,WHEN DID YOU GET THE RESULTS from your test for past infection (antibody to the COVID-19 virus)? (It's okay to guess if you are unsure),true,Date,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,",antibody,unsure,result,okay,19 virus,covid,test,guess,past infection"
past_result_date,,date,Weekly COVID-19 Citizen Science Survey 3,9,WHEN DID YOU GET THE RESULTS from your test for past infection (antibody to the COVID-19 virus)? (It's okay to guess if you are unsure),true,Date,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 3.csv,RADx-DHT,",antibody,unsure,result,okay,19 virus,covid,test,guess,past infection"
past_result_date,,date,Weekly COVID-19 Citizen Science Survey 4,9,WHEN DID YOU GET THE RESULTS from your test for past infection (antibody to the COVID-19 virus)? (It's okay to guess if you are unsure),true,Date,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 4.csv,RADx-DHT,",antibody,unsure,result,okay,19 virus,covid,test,guess,past infection"
past_test_date,,date,Weekly COVID-19 Citizen Science Survey,10,WHEN DID YOU TAKE THE TEST for past infection (antibody to the COVID-19 virus)? (It's okay to guess if you are unsure),true,Date,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey.csv,RADx-DHT,",antibody,unsure,okay,19 virus,covid,test,guess,past infection"
past_test_date,,date,Weekly COVID-19 Citizen Science Survey 2,9,WHEN DID YOU TAKE THE TEST for past infection (antibody to the COVID-19 virus)? (It's okay to guess if you are unsure),true,Date,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 2.csv,RADx-DHT,",antibody,unsure,okay,19 virus,covid,test,guess,past infection"
past_test_date,,date,Weekly COVID-19 Citizen Science Survey 3,9,WHEN DID YOU TAKE THE TEST for past infection (antibody to the COVID-19 virus)? (It's okay to guess if you are unsure),true,Date,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 3.csv,RADx-DHT,",antibody,unsure,okay,19 virus,covid,test,guess,past infection"
past_test_date,,date,Weekly COVID-19 Citizen Science Survey 4,9,WHEN DID YOU TAKE THE TEST for past infection (antibody to the COVID-19 virus)? (It's okay to guess if you are unsure),true,Date,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Weekly COVID-19 Citizen Science Survey 4.csv,RADx-DHT,",antibody,unsure,okay,19 virus,covid,test,guess,past infection"
pasteurized,,,,,Was the sample pasteurized?,,Yes | No,,,,,,,,Processing Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,sample pasteurize
pasteurized,Was the sample pasteurized?,category,,,,not required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,
pastweek_exercise,,,,,"During the past week, on how many days did this child exercise, play a sport, or participate in physical activity (including physical education classes) for at least 60 minutes?",,"1, 0 days | 2, 1-3 days | 3, 4-6 days | 4, Every day | 5, Prefer not to answer",,,,,,,tier2_ped,"(13+) During the COVID-19 pandemic (since March 2020), how often did you:",radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"past week,day,play,participate,sport,physical activity,child exercise,include physical education class,60 minute"
