variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
abd_pain,Are you currently experiencing any of the following symptoms in the past 24 hours? - Abdminal pain,radio,42b647c65289d4525a5c7278302bfebbf325a4250a7abc33641a8e3044343348ac22dca123798bbca0b8d351781d335d10c1015b1a3fa0e8759884ec73a6c719,,,Abdominal Pain,,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"abd_pain,hour,symptom",group36,"9a4785,0.51"
acute_abpain,,,0dab895ddb9ebe2a3895fcb7f4c7246a1d1b34f46a51fd3a09965c89c616e1c3129efb3baa901ab569873724115e159284d9ca943b09e395e009fc962ae90496,,,Abdominal pain,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,abdominal pain,group36,"6ac475,0.56;717c1a,0.81;b46012,0.56;84cff3,0.55;db85fd,1.0"
symp__sweats,,string,3ddda2800c50b6eca5f7ac5ff5cf08130b434e96c71bbd90b806241359e6a04aacf64ca0516d7683f53649ea40279fa766067c4a136ad6b562b725711199743f,,,"We‚Äôd like to know more about the symptoms you experienced. Looking back over the past 7 days, did you have any of the following symptoms? Please select all that apply.__Sweats",,"['Sweats', nan]",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"day,symptom,symp__sweat",group36,"87b9bd,0.5;021125,0.51"
32011-symptom_startdate_deid,Number of days from day of Consent when Participant started exhibiting COVID symptoms,integer,4e652f5beefda73ffe2242a2b4297d3d589594fc8b382e7aea009c1b8baf0a1c80ab42261663a4ed22990e3486da14f2ab90fffa29226e546b47f0ea01542b63,,,What was the date that your symptoms first started?,true,De-identified Value in Days,,,,days,,,Symptom Screening,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"date,day,symptom,covid symptom,consent,participant",group36,"021125,0.53"
symptoms_change,,,d8fb6cfb95667b2f553d6bf2846a89da0540c9e758c1d727ca3b41b251f944ac3a3dcb490466ea748804dbe094538c03fd127d74542d2b440e40008678021125,,,"If your child had long COVID/post-acute sequelae of COVID-19 (PASC) symptoms at the time of vaccination, did those symptoms change?",,"1, Yes | 0, No | 3, Child is not in first year of life | 99, Prefer not to answer",,,,,,,tier2_ped,,,COVID-19 Vaccination History,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"symptom,pasc,long covid,vaccination,child",group36,"2cc38f,0.51;862d93,0.58;0939b0,0.54;52cb12,0.52;bc8865,0.51;167695,0.51;5e195d,0.5;c8d98a,0.52;5d9a06,0.5;ad04e9,0.51;22376b,0.5;319728,0.53;8b7bd7,0.51;b80b87,0.5;03af26,0.53;268811,0.52;461d4b,0.52;a4a4aa,0.51;4ccbc3,0.55;9ed416,0.52;98f0bf,0.54;d4cacd,0.5;dd7812,0.51;ea1e8c,0.51;2d0c08,0.51;9b0803,0.51;b048a3,0.5;0191ec,0.5;8cbdb1,0.51;b7bcfe,0.5;6786c4,0.51;0d9b22,0.53;12a738,0.53;908ffd,0.52;6160ef,0.52;9e74f8,0.5;b07918,0.53;63f098,0.5;54c44c,0.52;317e75,0.51;8831a4,0.51;1f5c2c,0.51;16a878,0.5;288c6b,0.5;e9c084,0.5;cbbab6,0.51;433ff1,0.51;99743f,0.51;542b63,0.53;d62a70,0.54;05406b,0.51;8d346a,0.52;07bdef,0.5"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting__6_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting | 6 days ago",text,65f8980e3b717ad23f25c0c85696f004740156191238bdb5bfcdea911e6ed56a089410e40173ef7eba028234967310a65b886f67f9af5aac2f759d1c68497838,,,,,"[""""6_days_ago""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"nausea,day,symptom",group36,"a0253a,0.55"
abdominal_pain,,,b3fd911eda9a923a6d4d4c6c556e902cb535079c1e7e84978f0d03087277e902952b2f038962596cb95d56e54569afbe7f0da6374d44c2c5f4292acb06db85fd,,,Abdominal pain,,"1, Yes | 0, No",,,,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,abdominal pain,group36,"6ac475,0.56;632094,1.0;717c1a,0.81;b46012,0.56;84cff3,0.55;4fbb6d,1.0;e90496,1.0"
32599-symptoms_ill_12,(If applicable) The participant indicates this was a first symptom related to: Headaches,categorical,383a94eeae867328274d5aa8950a71b0511564ca0cc571b07a6e669019a918f735211ec29fe0a95ce0df7ecddfc9c8d83c55a26e4d70f212b763c4abc6d62a70,,,Did you experience this symptom first? Headaches,false,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"participant,symptoms_ill_12,symptom,headache",group36,"021125,0.54"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days__sneezing,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, did you have any of the following symptoms? Symptoms could have been mild, moderate, or severe when you experienced them. Please select all that apply. | Sneezing",text,34063330b0233ec7f32cf330dc9a85affb94a56487615acd552efd5f9725e9185e378ae344cd3af0d3c57934c1a0d906f8584d916aee20cb7da0be9d6805406b,,,,,"[""""sneezing""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"day,symptom",group36,"021125,0.51"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__nausea_feeling_like_you_wanted_to_throw_up_and_or_vomiting,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Nausea (feeling like you wanted to throw up) and/or vomiting",text,024c8ff96668211e89bc034504d3efe95d363a0f762aeaadbada3d38805ed77ddc22b626383e5a65c7b00bf6bff135f0880f7fb9d1f94f7601e806940b371a08,,,,,"[""3_days_ago"",""4_days_ago"",""5_days_ago"",""today"",""yesterday"",""2_days_ago"",""6_days_ago""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"nausea,day,symptom",group36,"a0253a,0.56"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__headache__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Headache | 5 days ago",text,5aa62ddb0106ce70eeb08a4d2037cea772584638acaa7a24c2816b8e50b5e0cce19d5d79f302beca34a1d0301615f1366c937ece28234387e8b619564f8d346a,,,,,"[""""5_days_ago""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"day,symptom",group36,"021125,0.52"
symp__fever,,string,caeffe21ec7f6ed52ad04af364dcb52199d63ecb5dc031ded225b34ce7bd576ba11170240c3db0b0daca8b8701e0f74b71cd20ff00f7cc92adb70634ec07bdef,,,"We‚Äôd like to know more about the symptoms you experienced. Looking back over the past 7 days, did you have any of the following symptoms? Please select all that apply.__Fever or feeling feverish",,"['Fever or feeling feverish', nan]",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"day,symptom",group36,"021125,0.5"
30150-flu_tst_symptoms-10,"Symptoms experienced prior to getting tested, selected; Fatigue (more than normal)",categorical,09bef5465da8bbdcc25c49c217664cd7dc5852fc4ccfb1b8f372aa67ea4ce4d271f7b8701c945926c28149090db22f05209464ff43d88c9295c71d1bf2a7311e,,,Which of the following symptoms did you experience prior to getting tested? Fatigue (more than normal),true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"fatigue,symptom",group36,"9a4785,0.51"
nausea_vomiting_diarrhea,,,749c9475adcdbc2732a43148cf33adf5e4a26612d8216588c0994b4e4ec1dd136ef6b1ea6a93e9d32f33331f95e73a614e26029881c1c85abf600b7335a0253a,,,"Nausea, vomiting or diarrhea",,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"nausea,diarrhea,vomit",group36,"2ec481,0.54;1edc13,0.55;bc8865,0.54;5d9a06,0.54;1f6541,0.63;acda26,0.55;3106eb,0.55;ec5777,0.56;543bed,0.55;8fd676,0.57;e0f809,0.7;c12aa2,0.54;cdc6d6,0.55;2d0c08,0.54;5e3a48,0.56;23fc60,0.87;b7bcfe,0.54;6786c4,0.54;925a27,0.59;7eb06a,1.0;317e75,0.54;d259a8,0.6;497838,0.55;371a08,0.56"
30141-covid_tst_symptoms-10,"Symptoms experienced prior to getting tested, selected; Fatigue (more than normal)",categorical,aff05e6c2a78713ff83949ecadb1226120f515d27390dcf8dcebc2ccb91e5445a1c98ebb4e5681ccc6c2cfd2bbb2d94a0f5b0272c26d7415a80222479b61d1ce,,,Which of the following symptoms did you experience prior to getting tested? Fatigue (more than normal),true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"fatigue,symptom",group36,"9a4785,0.51"
covid_cough,,,acdefae6a1bf3814df4bd0e880ff842baa46576a5741f34b037af348fec341c59e773902395dbbef816d05f9d2981990407cd85d6216d2de2afc8802ead73147,,,Cough,,"1, Yes | 0, No | 98, Don't know",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,cough,group37,"b2f4d0,1.0"
acute_cough,,,3e15033fc6cbc5f86026a7df74939bdc64b51769bbd1923d22ed534347cf3a265b4621567660f881d65d4106d42058e227dab2be3c55b034effcec8d84c45c82,,,Cough,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,cough,group37,"b2f4d0,1.0"
dht_cough,,,2746ac620be167524434301893dd04b864c8c4b952f7dc57409c1b6e5c066407568bf3a3887fe360c7b2e7c7b8486af1ba2240785fab3fac9683b9803ab2f4d0,,,Cough,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,cough,group37,"d73147,1.0;c45c82,1.0"
long_paresthesia_pe,,,7819438fc698b5c23d2c762aaff7624e91a9097bccb915fceba1da07f69adc23c5b90a4d276d317c43ccedc4a361bfb0598961c182c913b5529b9cfe83bb4d14,,,Paresthesia (numbness or tingling somewhere in the body),,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following long symptoms were confirmed by physical exam?,radio,,,,,[long_paresthesia] ='1' OR  [long_paresthesia] ='0',,long_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"numbness,body",group38,"36f8a3,0.79"
long_paresthesia,,,19c3359ca333f3e119989682465d75e85cdca95af19054589b2bc8bb95950ac0926cee1c07032c8477d6b5aaa6527ce684b86c8e862d9cf1507bbd522892fec2,,,Paresthesia (numbness or tingling somewhere in the body),,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following long COVID/PASC symptoms were experienced at any time point during current illness?,radio,,,,,,,long_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"numbness,body",group38,"36f8a3,0.79"
dht_numb_extremities,,,30622489e7a32198da0168f54d30083e2e8c63f0c4672bf7d5fc516517f42f4b0ba19f83131553ad58fbcbe7105990e2bd678b7b03676f963d660ffd4c36f8a3,,,Tingling or numbness or swelling of hands and feet,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"hand,dht_numb_extremitie,numbness,foot",group38,"bb4d14,0.79;92fec2,0.79"
32597-symptoms_ill_10,(If applicable) The participant indicates this was a first symptom related to: Fatigue (more than normal),categorical,c671e2068a80724c7de25ad9810f3abb8ae793b26882a30e2927dc34a4c07a86d26b2e55e7fcf4cc53f114498140266aa7b5b8e0e7250dce8881f6f1105c00f4,,,Did you experience this symptom first? Fatigue (more than normal),false,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,,Symptom Screening,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"fatigue,participant,symptoms_ill_10,symptom",group39,"ad7cc3,0.51"
acute_fatigue,,,9dca4dd311b4a10a2d299a32673fe40fd6793ea2a4a75c06b822c1c33bb9f419c2b2f52f0c1ff0581145bddde709e392722b972d36ce723f73f3724456ad7cc3,,,Fatigue,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,fatigue,group39,"5c00f4,0.51"
acute_headache,,,22002f2c0fd2c02fc6be61b3483fffeb5735eeb1360ee362b5ed1e304a522728418a6eabfbdff791c468d92062bedb384d354257b158e9b552e3338abf04e27b,,,Headache,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,headache,group40,"ca3eac,1.0;ddcbc7,0.61"
dht_headache,,,c8961526aa5e27d02f70afa70193c32c2f29c5bf586d03787d3070077149622c97c67bc6f4d19603c02a5e069da3471aae5092950e079354178e9d93cbca3eac,,,Headache,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,headache,group40,"04e27b,1.0"
headache,Are you currently experiencing any of the following symptoms in the past 24 hours? - Headaches,radio,ab05cd490fbe801faebfeca5fb2d8eb3a17ff8cda5b8e0116916d648668d705efd66c3c048b35f506283a62c78c1269d9ed52ae00687dd363eeaf451faddcbc7,,,Headache,,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"hour,symptom,headache",group40,"04e27b,0.61"
long_balance,,,65afe16f225cf55d8938b90a8028266ea89d8615d41b98d96f163b0b917eb01d7cad990e9b29a68ff835ff9743d9dfa6b87b1d42a41691f0b7a9be81ab2bf978,,,Problems with balance,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following long COVID/PASC symptoms were experienced at any time point during current illness?,radio,,,,,,,long_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,balance,group41,"8063b0,0.69"
dht_balance,,,5ca803881ff01907372e4e9987938e6f0f8de33beacce206e4cd0fb44848369f2b551114e016b6c92ece3ed9809a37c10b52ab511b30539829d4a45a9c8063b0,,,Loss of balance,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,balance,group41,"2bf978,0.69;8e5010,0.69"
long_balance_pe,,,85391c34ca93a9dac6d250b0c97fd676e29f5084360f9676f0d192cb5f21eb1d93ffc04f58be61dff9ff9eafe0ebb5934d0f2fe6915d5d0394d943b8908e5010,,,Problems with balance,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following long symptoms were confirmed by physical exam?,radio,,,,,[long_balance] ='1' OR  [long_balance] ='0',,long_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"problem,balance",group41,"8063b0,0.69"
covid_olfactory,,,818a2761d4690b94d1dc6197800618b2772db3629a69eac48ea3461cfe2f2b5c9063d375dddaf8aa395dc971c5e15b02d6e218246c0ac96a3aae2c7f1cdfa4ba,,,New loss of taste or smell,,"1, Yes | 0, No | 98, Don't know",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"smell,taste",group42,"abbcbe,0.81;20e75d,1.0;bbf4f0,1.0;a7a1ca,0.51;cbb037,0.54"
covid_olfactory_2,|https://www.cdc.gov/screening/index.html|CDC COVID-19 Screening,,0206c009f48275594d68b5bf1098c759b3d2e45a52a260cf355681b5eab90cdbc1def5f6fe9fc4dc0ff706c46b10819b6612d4b6d664cebf9931e87fcc2a4fd8,,,New loss of taste or smell,,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,symptoms,,,Current Symptoms,radio,,,,,,,covid_symptomlist,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"new loss,smell,taste",group42,"abbcbe,0.73;20e75d,0.87;bbf4f0,0.87;cbb037,0.51"
loss_taste,Are you currently experiencing any of the following symptoms in the past 24 hours? - New loss of taste or smell,radio,2548da1ac783aa4326d1a4e71e317ecf648f78f814e647dbba1e7e92b9d32ff2091dc1ff085310a2cffc683d2b33de84caaee72501250e66ac0025e89babbcbe,,,New loss of taste or smell,,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"new loss,taste,symptom,smell,hour",group42,"dfa4ba,0.81;2a4fd8,0.73;f730d5,0.81;20e75d,0.81;cc48a1,0.81"
acute_tastesmell,,,b6990bd3aac961090fe2f8f1f175434a91c35284a2ddcc1b8e53f8c63c0fe0899cc6f2a5948b3b9451d155904470fce3cb54888a6177b6326b5a40bea0f730d5,,,New loss of taste or smell,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"new loss,smell,taste",group42,"abbcbe,0.81;20e75d,1.0;bbf4f0,1.0;a7a1ca,0.51;cbb037,0.54"
new_loss_of_taste_or_smell,,,701b3cac7eea3df379efa7bc37cf7b4f646458b9f5f63c077ef2ebdb69db6a544e9e5c7352124159e7615d2db151c538d022630c014b2c7eb577fc94db20e75d,,,New loss of taste or smell,,"1, Yes | 0, No",,,,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,"new loss,smell,taste,new_loss_of_taste_or_smell",group42,"dfa4ba,1.0;2a4fd8,0.87;abbcbe,0.81;f730d5,1.0;bbf4f0,1.0;cc48a1,1.0;a7a1ca,0.51;cbb037,0.54"
dht_olfactory,,,e3e13c9fd9c285824628818965bf4385c1d308bd89528834ee0383d0f2c8bc28764482f73feaf1e3d747db60c7a99f860c1544123bfbf3b240c6bc51dcbbf4f0,,,New loss of taste or smell,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"smell,taste",group42,"dfa4ba,1.0;2a4fd8,0.87;f730d5,1.0;20e75d,1.0;cc48a1,1.0"
acute_tastesmell_pe,,,c62da3f66b9e3de47b933dbcd67756fa17b3c71ffb744406745de5cb99e34503b5d626dab29175939555d08ccc1b291d338f14e4d41fed51d41b6ae873cc48a1,,,New loss of taste or smell,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_tastesmell] ='1' OR  [acute_tastesmell] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"new loss,smell,acute_tastesmell_pe,taste",group42,"abbcbe,0.81;20e75d,1.0;bbf4f0,1.0;a7a1ca,0.51;cbb037,0.54"
30158-symtpom_neuro-7,"In the last 14 days,  the participant experienced the following neurological symptoms; Loss of smell",categorical,c294bded003b92892f89fecba3e5d669b54e97a12514eb46f8470782ab40f3d48a390bf8d319fd689129a8b583404a55fcb921b5651cbe7f38cff3dd38a7a1ca,,,"In the last 14 days, did you experience any of the following neurological symptoms? Loss of smell",true,"0, Not Selected or Not Provided; 1, Selected or Yes",,,,,,Symptoms,Symptom Screening,,,,,,,,,,,,,,,COVIDCARE_survey_dictionary_v2_ForSubmission_MIT_Phase_II_2021-12-26.csv,RADx-DHT,"loss,day,smell,neurological symptom,participant",group42,"dfa4ba,0.51;f730d5,0.51;20e75d,0.51;cc48a1,0.51"
symptoms_new loss of taste or smell,Indicates that the participant reported having New loss of taste or smell in the past 24 hours,categorical,8491d1ed415265a319b639c5408f014283da44cf35c2dc48a1725ad3c5d824ec76f49d3732522094d868c2e3155968afef29b8c143ae7b1827a3bd47f2cbb037,,,"In the past 24 hours, have you experienced any of the following covid-related symptoms?",,"1, Yes;
0, No",,,,,,,,,,,,,,,,,,,,,,NIH_Daily_Wellness_Survey_Data_Dictionary_MIT_Sep09_origcopy.xlsx [Sheet1].csv,RADx-DHT,"new loss,taste,symptoms_new loss,symptom,smell,hour,participant",group42,"dfa4ba,0.54;2a4fd8,0.51;f730d5,0.54;20e75d,0.54;cc48a1,0.54"
acute_aches_pe,,,4706eaf90caf6367f08bbae71ef9a179e2a4411588984cf0a0fcbf9bfc3c84b152e625157841938b81dbe8ae62dd4581e803be87c9ca36326f0a4ba5adef9970,,,Muscle or body aches,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_aches] ='1' OR  [acute_aches] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,body,group43,"47a6f1,0.53;a373ca,0.78;641523,0.53;dea9bf,0.53;7f0d91,0.53;95e208,0.54;f5de12,0.54;c3dc60,0.54;a7f16e,0.54;3f4ecb,0.53;9e6cb6,0.78;9e6a60,0.53;c1059c,0.53;2028df,0.54;77a5ac,0.53;461cc3,0.54;a8172e,0.53;a3746d,0.53"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days2__muscle_or_body_aches,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches",text,95818359a072e85bfffe75dfbad38ce84e7e5baf046d070d47d83cf7887ff91ddeb874059dd4a389a9432408ad1f2a7f7288a6eddb313b9cdfc161fd2c47a6f1,,,,,"[""4_days_ago"",""6_days_ago"",""today"",""yesterday"",""2_days_ago"",""3_days_ago"",""5_days_ago""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"day,muscle,symptom,body",group43,"ef9970,0.53;90df46,0.53;749814,0.53;f0d48f,0.5"
muscleache,Are you currently experiencing any of the following symptoms in the past 24 hours?-Muscle or body aches,radio,4e9065381ab76ce6fa04b002453f730c4882bae846c4073291b77390a6a7a8ca2353ea80f3d3396963670af91ac4ae561061e017285bcc24662810aaf3a373ca,,,Muscle or body aches,,"1, Yes | 2, No | 3, Don't know",,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"muscle,symptom,muscleache,body",group43,"ef9970,0.78;90df46,0.78;4ff0b1,0.6;749814,0.78;f0d48f,0.68"
acute_aches,,,d0c42978f97a3e8a0e47397fe1e511d52e523905633e0433858a516d1706d1c2831c547e2f2a9808cbae8bd8350d0df17bfe4787ce8fcd74f8e3f0bc4290df46,,,Muscle or body aches,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"muscle,body",group43,"47a6f1,0.53;a373ca,0.78;641523,0.53;dea9bf,0.53;7f0d91,0.53;95e208,0.54;f5de12,0.54;c3dc60,0.54;a7f16e,0.54;4ff0b1,0.71;3f4ecb,0.53;9e6cb6,0.78;9e6a60,0.53;c1059c,0.53;2028df,0.54;77a5ac,0.53;9842f1,0.54;461cc3,0.54;a8172e,0.53;d8dd7f,0.52;a3746d,0.53"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | Yesterday",text,f9245a59f5ea81438a7fbc87c28c240be0c8afa4dd7e78e7e1b9431db2e92967c8c055309a1de08be8b689af4279b1d66fb019e077444d2e2f57ced8b1641523,,,,,"[""""yesterday""""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"muscle,day,symptom,body,yesterday",group43,"ef9970,0.53;90df46,0.53;749814,0.53;f0d48f,0.51"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__yesterday,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | Yesterday",text,29d899f8e6c06bae3885b23c75e019ad0f3b58d63b2d146a1f62a45521413cf81dd66fc6eb6124637e6ef13cf06d27233730ac4208088ee9c9f311a433dea9bf,,,,,"[""""yesterday""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"muscle,day,symptom,body,yesterday",group43,"ef9970,0.53;90df46,0.53;749814,0.53;f0d48f,0.51"
we_d_like_to_know_more_about_the_symptoms_you_experienced_looking_back_over_the_past_7_days3__muscle_or_body_aches__5_days_ago,"We?d like to know more about the symptoms you experienced. Looking back over the past 7 days, please indicate on which days you felt the following symptoms. | Muscle or body aches | 5 days ago",text,a74ae8bde22b7dc3756502cbecb3559680de48d0f199870ae596ff36265730f05c217f393f3e05a2162f7fc6181f5d1539dcbf7fb0058ebd314264945d7f0d91,,,,,"[""""5_days_ago""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"day,muscle,symptom,body",group43,"ef9970,0.53;90df46,0.53;749814,0.53;f0d48f,0.5"
